GAME_PK,GAME_DATE,GAME_DATETIME,GAME_TYPE,STATUS,STATUS_CODE,IS_FINAL,IS_LIVE,HOME_TEAM_ID,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,HOME_PROBABLE_PITCHER,AWAY_PROBABLE_PITCHER,HOME_PROBABLE_PITCHER_ID,AWAY_PROBABLE_PITCHER_ID,VENUE,DOUBLEHEADER,GAME_NUMBER,SEASON
632207,2021-04-11,2021-04-11T23:08:00+00:00,R,Final,F,True,False,144,Atlanta Braves,143,Philadelphia Phillies,6,7,Drew Smyly,Matt Moore,592767.0,519043.0,Truist Park,N,1,2021
632209,2021-04-11,2021-04-11T20:10:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,113,Cincinnati Reds,7,0,Luke Weaver,José De León,596133.0,592254.0,Chase Field,N,1,2021
632214,2021-04-11,2021-04-11T20:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,120,Washington Nationals,3,0,Clayton Kershaw,Max Scherzer,477132.0,453286.0,Dodger Stadium,N,1,2021
632215,2021-04-11,2021-04-11T18:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,136,Seattle Mariners,6,8,Matt Shoemaker,Chris Flexen,533167.0,623167.0,Target Field,N,1,2021
632225,2021-04-11,2021-04-11T17:05:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,112,Chicago Cubs,7,1,JT Brubaker,Trevor Williams,664141.0,592866.0,PNC Park,N,1,2021
632228,2021-04-11,2021-04-11T17:10:00+00:00,R,Final,F,True,False,114,Cleveland Indians,116,Detroit Tigers,5,2,Logan Allen,José Ureña,663531.0,570632.0,Progressive Field,N,1,2021
632232,2021-04-11,2021-04-11T17:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,147,New York Yankees,4,8,Brent Honeywell,Jordan Montgomery,641703.0,656756.0,Tropicana Field,N,1,2021
632233,2021-04-11,2021-04-11T18:35:00+00:00,R,Final,F,True,False,140,Texas Rangers,135,San Diego Padres,0,2,Mike Foltynewicz,Adrian Morejon,592314.0,670970.0,Globe Life Field,N,1,2021
632197,2021-04-12,2021-04-13T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,108,Los Angeles Angels,3,10,Brady Singer,Alex Cobb,663903.0,502171.0,Kauffman Stadium,N,1,2021
632198,2021-04-12,2021-04-12T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,135,San Diego Padres,2,6,Trevor Cahill,Yu Darvish,502239.0,506433.0,PNC Park,N,1,2021
632203,2021-04-12,2021-04-12T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,147,New York Yankees,1,3,Robbie Ray,Gerrit Cole,592662.0,543037.0,TD Ballpark,N,1,2021
632204,2021-04-12,2021-04-12T23:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,140,Texas Rangers,1,0,Tyler Glasnow,Dane Dunning,607192.0,641540.0,Tropicana Field,N,1,2021
632216,2021-04-12,2021-04-13T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Indians,4,3,Dallas Keuchel,Triston McKenzie,572971.0,663474.0,Guaranteed Rate Field,N,1,2021
632219,2021-04-12,2021-04-12T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,3,5,Huascar Ynoa,Sandy Alcantara,660623.0,645261.0,Truist Park,N,1,2021
632220,2021-04-12,2021-04-13T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,116,Detroit Tigers,2,6,Zack Greinke,Casey Mize,425844.0,663554.0,Minute Maid Park,N,1,2021
632221,2021-04-12,2021-04-12T23:40:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,112,Chicago Cubs,6,3,Freddy Peralta,Adbert Alzolay,642547.0,640470.0,American Family Field,N,1,2021
632230,2021-04-12,2021-04-12T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,2,5,John Gant,Erick Fedde,607231.0,607200.0,Busch Stadium,N,1,2021
632231,2021-04-12,2021-04-13T01:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,133,Oakland Athletics,5,9,Madison Bumgarner,Chris Bassitt,518516.0,605135.0,Chase Field,N,1,2021
634648,2021-04-12,2021-04-13T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,113,Cincinnati Reds,0,3,Aaron Sanchez,Wade Miley,592717.0,489119.0,Oracle Park,N,1,2021
632189,2021-04-13,2021-04-13T20:10:00+00:00,R,Final,F,True,False,121,New York Mets,143,Philadelphia Phillies,4,3,Taijuan Walker,Chase Anderson,592836.0,502624.0,Citi Field,Y,1,2021
632190,2021-04-13,2021-04-13T18:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,111,Boston Red Sox,2,4,J.A. Happ,Martín Pérez,457918.0,527048.0,Target Field,N,1,2021
632194,2021-04-13,2021-04-13T23:40:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,112,Chicago Cubs,2,3,Brandon Woodruff,Alec Mills,605540.0,621219.0,American Family Field,N,1,2021
632199,2021-04-13,2021-04-14T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Indians,0,2,Lucas Giolito,Shane Bieber,608337.0,669456.0,Guaranteed Rate Field,N,1,2021
632206,2021-04-13,2021-04-13T19:40:00+00:00,R,Final,F,True,False,109,Arizona Diamondbacks,133,Oakland Athletics,5,7,Zac Gallen,Jesús Luzardo,668678.0,666200.0,Chase Field,N,1,2021
632210,2021-04-13,2021-04-14T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,108,Los Angeles Angels,3,2,Danny Duffy,Dylan Bundy,518633.0,605164.0,Kauffman Stadium,N,1,2021
632211,2021-04-13,2021-04-13T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,8,14,Max Fried,Pablo López,608331.0,641154.0,Truist Park,N,1,2021
632212,2021-04-13,2021-04-14T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,7,0,Trevor Bauer,Antonio Senzatela,545333.0,622608.0,Dodger Stadium,N,1,2021
632213,2021-04-13,2021-04-13T20:05:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,136,Seattle Mariners,3,4,John Means,Justus Sheffield,607644.0,656954.0,Oriole Park at Camden Yards,Y,1,2021
632224,2021-04-13,2021-04-13T20:10:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,136,Seattle Mariners,7,6,Dean Kremer,Nick Margevicius,665152.0,676606.0,Oriole Park at Camden Yards,Y,2,2021
632226,2021-04-13,2021-04-13T20:15:00+00:00,R,Final,F,True,False,121,New York Mets,143,Philadelphia Phillies,4,0,Marcus Stroman,Aaron Nola,573186.0,605400.0,Citi Field,Y,2,2021
632229,2021-04-13,2021-04-14T00:10:00+00:00,R,Final,F,True,False,117,Houston Astros,116,Detroit Tigers,2,8,Jake Odorizzi,Matthew Boyd,543606.0,571510.0,Minute Maid Park,N,1,2021
634489,2021-04-13,2021-04-13T23:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,140,Texas Rangers,3,8,Ryan Yarbrough,Kyle Gibson,642232.0,502043.0,Tropicana Field,N,1,2021
634502,2021-04-13,2021-04-13T23:45:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,14,3,Jack Flaherty,Stephen Strasburg,656427.0,544931.0,Busch Stadium,N,1,2021
634510,2021-04-13,2021-04-14T01:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,113,Cincinnati Reds,7,6,Kevin Gausman,Luis Castillo,592332.0,622491.0,Oracle Park,N,1,2021
634535,2021-04-13,2021-04-13T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,135,San Diego Padres,8,4,Chad Kuhl,Blake Snell,641771.0,605483.0,PNC Park,N,1,2021
634569,2021-04-13,2021-04-13T23:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,147,New York Yankees,7,3,Hyun Jin Ryu,Jameson Taillon,547943.0,592791.0,TD Ballpark,N,1,2021
632223,2021-04-14,2021-04-14T18:15:00+00:00,R,Final,F,True,False,142,Minnesota Twins,111,Boston Red Sox,1,7,José Berríos,Eduardo Rodriguez,621244.0,593958.0,Target Field,Y,2,2021
634495,2021-04-14,2021-04-14T18:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,108,Los Angeles Angels,6,1,Brad Keller,Griffin Canning,641745.0,656288.0,Kauffman Stadium,N,1,2021
634496,2021-04-14,2021-04-14T23:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,140,Texas Rangers,1,5,Josh Fleming,Kohei Arihara,676596.0,685503.0,Tropicana Field,N,1,2021
634513,2021-04-14,2021-04-14T17:07:00+00:00,R,Final,F,True,False,141,Toronto Blue Jays,147,New York Yankees,5,4,T.J. Zeuch,Corey Kluber,643615.0,446372.0,TD Ballpark,N,1,2021
634516,2021-04-14,2021-04-15T00:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Indians,8,0,Carlos Rodón,Zach Plesac,607074.0,668676.0,Guaranteed Rate Field,N,1,2021
634521,2021-04-14,2021-04-14T23:10:00+00:00,R,Final,F,True,False,117,Houston Astros,116,Detroit Tigers,4,6,Lance McCullers Jr.,Michael Fulmer,621121.0,605242.0,Minute Maid Park,N,1,2021
634523,2021-04-14,2021-04-14T22:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,135,San Diego Padres,5,1,Tyler Anderson,Joe Musgrove,542881.0,605397.0,PNC Park,N,1,2021
634528,2021-04-14,2021-04-14T23:10:00+00:00,R,Final,F,True,False,121,New York Mets,143,Philadelphia Phillies,5,1,David Peterson,Zack Wheeler,656849.0,554430.0,Citi Field,N,1,2021
634541,2021-04-14,2021-04-14T17:15:00+00:00,R,Final,F,True,False,138,St. Louis Cardinals,120,Washington Nationals,0,6,Adam Wainwright,Joe Ross,425794.0,605452.0,Busch Stadium,N,1,2021
634553,2021-04-14,2021-04-14T17:40:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,112,Chicago Cubs,7,0,Corbin Burnes,Jake Arrieta,669203.0,453562.0,American Family Field,N,1,2021
634574,2021-04-14,2021-04-14T18:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,111,Boston Red Sox,2,3,Kenta Maeda,Nathan Eovaldi,628317.0,543135.0,Target Field,Y,1,2021
634581,2021-04-14,2021-04-14T23:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,5,6,Charlie Morton,Nick Neidert,450203.0,663734.0,Truist Park,N,1,2021
634582,2021-04-14,2021-04-14T19:45:00+00:00,R,Final,F,True,False,137,San Francisco Giants,113,Cincinnati Reds,3,0,Johnny Cueto,Tyler Mahle,456501.0,641816.0,Oracle Park,N,1,2021
634614,2021-04-14,2021-04-15T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,4,2,Dustin May,Jon Gray,669160.0,592351.0,Dodger Stadium,N,1,2021
634472,2021-04-15,2021-04-15T16:40:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,136,Seattle Mariners,1,2,Bruce Zimmermann,Justin Dunn,669145.0,643290.0,Oriole Park at Camden Yards,Y,2,2021
634475,2021-04-15,2021-04-16T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,141,Toronto Blue Jays,7,5,Jakob Junis,Anthony Kay,596001.0,641743.0,Kauffman Stadium,N,1,2021
634481,2021-04-15,2021-04-15T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,109,Arizona Diamondbacks,6,11,Patrick Corbin,Merrill Kelly,571578.0,518876.0,Nationals Park,N,1,2021
634501,2021-04-15,2021-04-15T18:10:00+00:00,R,Final,F,True,False,145,Chicago White Sox,114,Cleveland Indians,2,4,Lance Lynn,Aaron Civale,458681.0,650644.0,Guaranteed Rate Field,N,1,2021
634522,2021-04-15,2021-04-15T23:10:00+00:00,R,Final,F,True,False,139,Tampa Bay Rays,140,Texas Rangers,4,6,Rich Hill,Jordan Lyles,448179.0,543475.0,Tropicana Field,N,1,2021
634547,2021-04-15,2021-04-16T02:10:00+00:00,R,Final,F,True,False,119,Los Angeles Dodgers,115,Colorado Rockies,7,5,Julio Urías,Austin Gomber,628711.0,596295.0,Dodger Stadium,N,1,2021
634554,2021-04-15,2021-04-15T17:10:00+00:00,R,Final,F,True,False,142,Minnesota Twins,111,Boston Red Sox,4,3,Michael Pineda,Garrett Richards,501381.0,572070.0,Target Field,N,1,2021
634571,2021-04-15,2021-04-15T16:35:00+00:00,R,Final,F,True,False,110,Baltimore Orioles,136,Seattle Mariners,2,4,Matt Harvey,Marco Gonzales,518774.0,594835.0,Oriole Park at Camden Yards,Y,1,2021
634579,2021-04-15,2021-04-15T16:20:00+00:00,R,Final,F,True,False,144,Atlanta Braves,146,Miami Marlins,7,6,Ian Anderson,Trevor Rogers,666120.0,669432.0,Truist Park,N,1,2021
634621,2021-04-15,2021-04-15T16:35:00+00:00,R,Final,F,True,False,134,Pittsburgh Pirates,135,San Diego Padres,3,8,Mitch Keller,Chris Paddack,656605.0,663978.0,PNC Park,N,1,2021
634632,2021-04-15,2021-04-16T01:40:00+00:00,R,Final,F,True,False,133,Oakland Athletics,116,Detroit Tigers,8,4,Sean Manaea,Tarik Skubal,640455.0,669373.0,Oakland Coliseum,N,1,2021
634463,2021-04-16,2021-04-17T00:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,110,Baltimore Orioles,2,5,Mike Foltynewicz,Jorge López,592314.0,605347.0,Globe Life Field,N,1,2021
634464,2021-04-16,2021-04-16T23:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,2,8,Nick Nelson,Michael Wacha,656793.0,608379.0,Yankee Stadium,N,1,2021
634469,2021-04-16,2021-04-16T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,109,Arizona Diamondbacks,1,0,Max Scherzer,Taylor Widener,453286.0,642203.0,Nationals Park,N,1,2021
634474,2021-04-16,2021-04-16T23:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,138,St. Louis Cardinals,9,2,Zach Eflin,Carlos Martinez,621107.0,593372.0,Citizens Bank Park,N,1,2021
634482,2021-04-16,2021-04-16T23:10:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,114,Cleveland Indians,10,3,Jeff Hoffman,Logan Allen,656546.0,663531.0,Great American Ball Park,N,1,2021
634483,2021-04-16,2021-04-17T00:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,134,Pittsburgh Pirates,1,6,Adrian Houser,JT Brubaker,605288.0,664141.0,American Family Field,N,1,2021
634517,2021-04-16,2021-04-17T02:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,117,Houston Astros,6,5,Yusei Kikuchi,José Urquidy,579328.0,664353.0,T-Mobile Park,N,1,2021
634519,2021-04-16,2021-04-16T23:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,137,San Francisco Giants,4,1,Daniel Castano,Anthony DeSclafani,641447.0,543101.0,loanDepot park,N,1,2021
634525,2021-04-16,2021-04-17T01:40:00+00:00,R,Final,F,True,False,133,Oakland Athletics,116,Detroit Tigers,3,0,Frankie Montas,José Ureña,593423.0,570632.0,Oakland Coliseum,N,1,2021
634526,2021-04-16,2021-04-17T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,142,Minnesota Twins,10,3,Andrew Heaney,Lewis Thorpe,571760.0,626929.0,Angel Stadium,N,1,2021
634531,2021-04-16,2021-04-17T02:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,119,Los Angeles Dodgers,6,11,Ryan Weathers,Walker Buehler,677960.0,621111.0,Petco Park,N,1,2021
634548,2021-04-16,2021-04-16T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,144,Atlanta Braves,2,5,Zach Davies,Kyle Wright,605200.0,657140.0,Wrigley Field,N,1,2021
634447,2021-04-17,2021-04-18T01:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,117,Houston Astros,0,1,Chris Flexen,Zack Greinke,623167.0,425844.0,T-Mobile Park,N,1,2021
634449,2021-04-17,2021-04-18T00:40:00+00:00,R,Final,F,True,False,135,San Diego Padres,119,Los Angeles Dodgers,0,2,Yu Darvish,Clayton Kershaw,506433.0,477132.0,Petco Park,N,1,2021
634450,2021-04-17,2021-04-17T22:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,137,San Francisco Giants,7,6,Sandy Alcantara,Aaron Sanchez,645261.0,592717.0,loanDepot park,N,1,2021
634460,2021-04-17,2021-04-17T20:10:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,114,Cleveland Indians,3,2,Sonny Gray,Triston McKenzie,543243.0,663474.0,Great American Ball Park,N,1,2021
634462,2021-04-17,2021-04-17T18:20:00+00:00,R,Final,F,True,False,112,Chicago Cubs,144,Atlanta Braves,13,4,Trevor Williams,Huascar Ynoa,592866.0,660623.0,Wrigley Field,N,1,2021
634470,2021-04-17,2021-04-17T20:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,138,St. Louis Cardinals,4,9,Matt Moore,Kwang Hyun Kim,519043.0,547942.0,Citizens Bank Park,N,1,2021
634471,2021-04-17,2021-04-17T20:05:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,7,4,Nick Pivetta,Dylan Cease,601713.0,656302.0,Fenway Park,N,1,2021
634473,2021-04-17,2021-04-17T23:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,134,Pittsburgh Pirates,7,1,Brett Anderson,Trevor Cahill,474463.0,502239.0,American Family Field,N,1,2021
634477,2021-04-17,2021-04-17T18:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,141,Toronto Blue Jays,1,5,Mike Minor,Steven Matz,501985.0,571927.0,Kauffman Stadium,S,1,2021
634479,2021-04-17,2021-04-17T20:07:00+00:00,R,Final,F,True,False,133,Oakland Athletics,116,Detroit Tigers,7,0,Cole Irvin,Casey Mize,608344.0,663554.0,Oakland Coliseum,N,1,2021
634485,2021-04-17,2021-04-17T21:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,121,New York Mets,3,4,Chi Chi González,Jacob deGrom,592346.0,594798.0,Coors Field,Y,1,2021
634500,2021-04-17,2021-04-17T17:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,3,6,Jordan Montgomery,Tyler Glasnow,656756.0,607192.0,Yankee Stadium,N,1,2021
634507,2021-04-17,2021-04-17T17:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,109,Arizona Diamondbacks,6,2,Erick Fedde,Luke Weaver,607200.0,596133.0,Nationals Park,N,1,2021
634520,2021-04-17,2021-04-17T22:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,141,Toronto Blue Jays,3,2,Ervin Santana,Tommy Milone,429722.0,543548.0,Kauffman Stadium,S,2,2021
634543,2021-04-17,2021-04-17T23:05:00+00:00,R,Final,F,True,False,140,Texas Rangers,110,Baltimore Orioles,1,6,Dane Dunning,Dean Kremer,641540.0,665152.0,Globe Life Field,N,1,2021
634561,2021-04-17,2021-04-17T21:15:00+00:00,R,Final,F,True,False,115,Colorado Rockies,121,New York Mets,7,2,Germán Márquez,Joey Lucchesi,608566.0,664192.0,Coors Field,Y,2,2021
634425,2021-04-18,2021-04-18T17:10:00+00:00,R,Final,F,True,False,146,Miami Marlins,137,San Francisco Giants,0,1,Pablo López,Alex Wood,641154.0,622072.0,loanDepot park,N,1,2021
634442,2021-04-18,2021-04-18T18:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,141,Toronto Blue Jays,2,0,Brady Singer,Robbie Ray,663903.0,592662.0,Kauffman Stadium,N,1,2021
634455,2021-04-18,2021-04-18T18:10:00+00:00,R,Final,F,True,False,158,Milwaukee Brewers,134,Pittsburgh Pirates,5,6,Freddy Peralta,Chad Kuhl,642547.0,641771.0,American Family Field,N,1,2021
634458,2021-04-18,2021-04-18T17:05:00+00:00,R,Final,F,True,False,147,New York Yankees,139,Tampa Bay Rays,2,4,Gerrit Cole,Andrew Kittredge,543037.0,552640.0,Yankee Stadium,N,1,2021
634468,2021-04-18,2021-04-18T19:10:00+00:00,R,Final,F,True,False,115,Colorado Rockies,121,New York Mets,1,2,Antonio Senzatela,Marcus Stroman,622608.0,573186.0,Coors Field,N,1,2021
634480,2021-04-18,2021-04-18T20:07:00+00:00,R,Final,F,True,False,133,Oakland Athletics,116,Detroit Tigers,3,2,Chris Bassitt,Matthew Boyd,605135.0,571510.0,Oakland Coliseum,N,1,2021
634487,2021-04-18,2021-04-18T17:10:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,114,Cleveland Indians,3,6,Wade Miley,Shane Bieber,489119.0,669456.0,Great American Ball Park,N,1,2021
634488,2021-04-18,2021-04-18T20:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,119,Los Angeles Dodgers,5,2,Blake Snell,Trevor Bauer,605483.0,545333.0,Petco Park,N,1,2021
634493,2021-04-18,2021-04-18T17:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,109,Arizona Diamondbacks,2,5,Paolo Espino,Madison Bumgarner,502179.0,518516.0,Nationals Park,N,1,2021
634498,2021-04-18,2021-04-18T17:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,138,St. Louis Cardinals,2,0,Aaron Nola,John Gant,605400.0,607231.0,Citizens Bank Park,N,1,2021
634506,2021-04-18,2021-04-18T23:08:00+00:00,R,Final,F,True,False,112,Chicago Cubs,144,Atlanta Braves,4,13,Kyle Hendricks,Bryse Wilson,543294.0,669060.0,Wrigley Field,N,1,2021
634511,2021-04-18,2021-04-18T18:35:00+00:00,R,Final,F,True,False,140,Texas Rangers,110,Baltimore Orioles,1,0,Kyle Gibson,John Means,502043.0,607644.0,Globe Life Field,N,1,2021
634518,2021-04-18,2021-04-18T21:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,1,5,Martín Pérez,Michael Kopech,527048.0,656629.0,Fenway Park,S,2,2021
634532,2021-04-18,2021-04-18T17:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,2,3,Tanner Houck,Dallas Keuchel,656557.0,572971.0,Fenway Park,S,1,2021
634538,2021-04-18,2021-04-18T20:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,117,Houston Astros,7,2,Nick Margevicius,Jake Odorizzi,676606.0,543606.0,T-Mobile Park,N,1,2021
634396,2021-04-19,2021-04-20T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,139,Tampa Bay Rays,1,4,Danny Duffy,Josh Fleming,518633.0,676596.0,Kauffman Stadium,N,1,2021
634399,2021-04-19,2021-04-20T02:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,158,Milwaukee Brewers,1,3,Joe Musgrove,Brandon Woodruff,605397.0,605540.0,Petco Park,N,1,2021
634421,2021-04-19,2021-04-20T02:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,119,Los Angeles Dodgers,4,3,Justus Sheffield,Dustin May,656954.0,669160.0,T-Mobile Park,N,1,2021
634431,2021-04-19,2021-04-19T23:05:00+00:00,R,Final,F,True,False,120,Washington Nationals,138,St. Louis Cardinals,5,12,Joe Ross,Jack Flaherty,605452.0,656427.0,Nationals Park,N,1,2021
634445,2021-04-19,2021-04-19T15:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,145,Chicago White Sox,11,4,Nathan Eovaldi,Lucas Giolito,543135.0,608337.0,Fenway Park,N,1,2021
634457,2021-04-19,2021-04-19T23:05:00+00:00,R,Final,F,True,False,143,Philadelphia Phillies,137,San Francisco Giants,0,2,Chase Anderson,Kevin Gausman,502624.0,592332.0,Citizens Bank Park,N,1,2021
634536,2021-04-19,2021-04-20T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,140,Texas Rangers,4,6,Dylan Bundy,Kohei Arihara,605164.0,685503.0,Angel Stadium,N,1,2021
634392,2021-04-20,2021-04-21T02:10:00+00:00,R,Final,F,True,False,135,San Diego Padres,158,Milwaukee Brewers,0,6,Chris Paddack,Corbin Burnes,663978.0,669203.0,Petco Park,N,1,2021
634397,2021-04-20,2021-04-20T22:10:00+00:00,R,Final,F,True,False,114,Cleveland Indians,145,Chicago White Sox,5,8,Zach Plesac,Carlos Rodón,668676.0,607074.0,Progressive Field,N,1,2021
634398,2021-04-20,2021-04-21T01:38:00+00:00,R,Final,F,True,False,108,Los Angeles Angels,140,Texas Rangers,6,2,Shohei Ohtani,Jordan Lyles,660271.0,543475.0,Angel Stadium,N,1,2021
634406,2021-04-20,2021-04-21T00:40:00+00:00,R,Final,F,True,False,115,Colorado Rockies,117,Houston Astros,6,2,Jon Gray,Luis Garcia,592351.0,677651.0,Coors Field,N,1,2021
634407,2021-04-20,2021-04-21T00:10:00+00:00,R,Final,F,True,False,118,Kansas City Royals,139,Tampa Bay Rays,7,14,Brad Keller,Rich Hill,641745.0,448179.0,Kauffman Stadium,N,1,2021
634408,2021-04-20,2021-04-20T22:40:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,109,Arizona Diamondbacks,4,5,Luis Castillo,Zac Gallen,622491.0,668678.0,Great American Ball Park,N,1,2021
634408,2021-04-20,2021-04-21T21:10:00+00:00,R,Final,F,True,False,113,Cincinnati Reds,109,Arizona Diamondbacks,4,5,Luis Castillo,Zac Gallen,622491.0,668678.0,Great American Ball Park,N,1,2021
634409,2021-04-20,2021-04-20T23:10:00+00:00,R,Final,F,True,False,111,Boston Red Sox,141,Toronto Blue Jays,4,2,Eduardo Rodriguez,Hyun Jin Ryu,593958.0,547943.0,Fenway Park,N,1,2021
634411,2021-04-20,2021-04-20T23:40:00+00:00,R,Final,F,True,False,112,Chicago Cubs,121,New York Mets,3,1,Jake Arrieta,Taijuan Walker,453562.0,592836.0,Wrigley Field,N,1,2021
634417,2021-04-20,2021-04-20T20:10:00+00:00,R,Final,F,True,False,136,Seattle Mariners,119,Los Angeles Dodgers,0,1,Marco Gonzales,Julio Urías,594835.0,628711.0,T-Mobile Park,N,1,2021
